counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.48,msec,task-clock,10003481840,100.00,1.000,CPUs utilized
12,,context-switches,10003483798,100.00,1.200,/sec
0,,cpu-migrations,10003483923,100.00,0.000,/sec
0,,page-faults,10003494007,100.00,0.000,/sec
16005489778,,cycles,10003473713,100.00,1.600,GHz
5338714700,,instructions,10003459505,100.00,0.33,insn per cycle
,,,,2.00,stalled cycles per insn
535834,,branches,10003466755,100.00,53.565,K/sec
9282,,branch-misses,10003456047,100.00,1.73,of all branches
3552068,,stalled-cycles-frontend,10003454796,100.00,0.02,frontend cycles idle
10665379453,,stalled-cycles-backend,10003448379,100.00,66.64,backend cycles idle
10666302911,,eu_stall,10003444462,100.00,1.066,G/sec
3970645,,if_stall,10003431754,100.00,396.926,K/sec
767268,,id_stall,10003420587,100.00,76.700,K/sec
39460,,ib_stall,10003406296,100.00,3.945,K/sec
