counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.02,msec,task-clock,10003020295,100.00,1.000,CPUs utilized
17,,context-switches,10003019336,100.00,1.699,/sec
0,,cpu-migrations,10003019670,100.00,0.000,/sec
0,,page-faults,10003020420,100.00,0.000,/sec
16004698917,,cycles,10003011587,100.00,1.600,GHz
31961145355,,instructions,10003003962,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
558610,,branches,10003002337,100.00,55.844,K/sec
12407,,branch-misses,10002994337,100.00,2.22,of all branches
14662586,,stalled-cycles-frontend,10002989004,100.00,0.09,frontend cycles idle
4356658,,stalled-cycles-backend,10002981045,100.00,0.03,backend cycles idle
3673772,,eu_stall,10002972337,100.00,367.266,K/sec
5535810,,if_stall,10002958837,100.00,553.414,K/sec
841535,,id_stall,10002944962,100.00,84.128,K/sec
40209,,ib_stall,10002929420,100.00,4.020,K/sec
