counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
9984.00,msec,task-clock,9984003055,100.00,0.998,CPUs utilized
338,,context-switches,9983998722,100.00,33.854,/sec
0,,cpu-migrations,9983997055,100.00,0.000,/sec
0,,page-faults,9983996347,100.00,0.000,/sec
15978432567,,cycles,9987393850,100.00,1.600,GHz
10652824059,,instructions,9987377641,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
995419,,branches,9987374266,100.00,99.701,K/sec
77735,,branch-misses,9987365141,100.00,7.81,of all branches
9080803,,stalled-cycles-frontend,9987356307,100.00,0.06,frontend cycles idle
5319798385,,stalled-cycles-backend,9987347890,100.00,33.29,backend cycles idle
10639167549,,eu_stall,9987336431,100.00,1.066,G/sec
8162296,,if_stall,9987322930,100.00,817.537,K/sec
1264918,,id_stall,9987308097,100.00,126.694,K/sec
76111,,ib_stall,9987289888,100.00,7.623,K/sec
