counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10004.02,msec,task-clock,10004024877,100.00,1.000,CPUs utilized
0,,context-switches,10004024919,100.00,0.000,/sec
0,,cpu-migrations,10004026002,100.00,0.000,/sec
0,,page-faults,10004027128,100.00,0.000,/sec
16006316133,,cycles,10003960045,100.00,1.600,GHz
10671660957,,instructions,10003955546,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
498667,,branches,10003956004,100.00,49.847,K/sec
2051,,branch-misses,10003951879,100.00,0.41,of all branches
3763176,,stalled-cycles-frontend,10003948212,100.00,0.02,frontend cycles idle
5333320649,,stalled-cycles-backend,10003943671,100.00,33.32,backend cycles idle
10720148920,,eu_stall,10003935587,100.00,1.072,G/sec
3400129,,if_stall,10003925754,100.00,339.876,K/sec
817763,,id_stall,10003913212,100.00,81.743,K/sec
34544,,ib_stall,10003898920,100.00,3.453,K/sec
