counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.36,msec,task-clock,10003356795,100.00,1.000,CPUs utilized
12,,context-switches,10003354546,100.00,1.200,/sec
0,,cpu-migrations,10003354129,100.00,0.000,/sec
0,,page-faults,10003354088,100.00,0.000,/sec
16005228187,,cycles,10003318255,100.00,1.600,GHz
10670579122,,instructions,10003309921,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
537764,,branches,10003308338,100.00,53.758,K/sec
8961,,branch-misses,10003300212,100.00,1.67,of all branches
4545208,,stalled-cycles-frontend,10003292462,100.00,0.03,frontend cycles idle
5332669076,,stalled-cycles-backend,10003285670,100.00,33.32,backend cycles idle
21303158202,,eu_stall,10003277879,100.00,2.130,G/sec
4179606,,if_stall,10003266088,100.00,417.820,K/sec
856253,,id_stall,10003251880,100.00,85.597,K/sec
39333,,ib_stall,10003236463,100.00,3.932,K/sec
