counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.45,msec,task-clock,10003449464,100.00,1.000,CPUs utilized
12,,context-switches,10003448631,100.00,1.200,/sec
0,,cpu-migrations,10003449214,100.00,0.000,/sec
0,,page-faults,10003448298,100.00,0.000,/sec
16005413679,,cycles,10003423836,100.00,1.600,GHz
31965386953,,instructions,10003418045,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
536435,,branches,10003416378,100.00,53.625,K/sec
8773,,branch-misses,10003408669,100.00,1.64,of all branches
12906897,,stalled-cycles-frontend,10003403086,100.00,0.08,frontend cycles idle
4795798,,stalled-cycles-backend,10003394003,100.00,0.03,backend cycles idle
4487001,,eu_stall,10003383003,100.00,448.545,K/sec
3969413,,if_stall,10003371378,100.00,396.804,K/sec
759498,,id_stall,10003359045,100.00,75.924,K/sec
39026,,ib_stall,10003343879,100.00,3.901,K/sec
