counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.39,msec,task-clock,10003388087,100.00,1.000,CPUs utilized
6,,context-switches,10003389212,100.00,0.600,/sec
0,,cpu-migrations,10003390213,100.00,0.000,/sec
0,,page-faults,10003390754,100.00,0.000,/sec
16005307588,,cycles,10003355422,100.00,1.600,GHz
10670482414,,instructions,10003346713,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
544282,,branches,10003344546,100.00,54.410,K/sec
6305,,branch-misses,10003336546,100.00,1.16,of all branches
4440902,,stalled-cycles-frontend,10003331879,100.00,0.03,frontend cycles idle
5332997380,,stalled-cycles-backend,10003323212,100.00,33.32,backend cycles idle
10666035139,,eu_stall,10003314879,100.00,1.066,G/sec
4038206,,if_stall,10003302087,100.00,403.684,K/sec
946053,,id_stall,10003288503,100.00,94.573,K/sec
39126,,ib_stall,10003271504,100.00,3.911,K/sec
