counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.41,msec,task-clock,10003405918,100.00,1.000,CPUs utilized
12,,context-switches,10003401335,100.00,1.200,/sec
0,,cpu-migrations,10003399335,100.00,0.000,/sec
0,,page-faults,10003399168,100.00,0.000,/sec
16005331441,,cycles,10003379837,100.00,1.600,GHz
10670268987,,instructions,10003363754,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
566002,,branches,10003361462,100.00,56.581,K/sec
9607,,branch-misses,10003350837,100.00,1.70,of all branches
4658804,,stalled-cycles-frontend,10003343462,100.00,0.03,frontend cycles idle
5333048548,,stalled-cycles-backend,10003336878,100.00,33.32,backend cycles idle
10666003751,,eu_stall,10003327836,100.00,1.066,G/sec
4235760,,if_stall,10003314878,100.00,423.432,K/sec
958167,,id_stall,10003300045,100.00,95.784,K/sec
39747,,ib_stall,10003283878,100.00,3.973,K/sec
