counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.93,msec,task-clock,10003930504,100.00,1.000,CPUs utilized
1,,context-switches,10003928505,100.00,0.100,/sec
0,,cpu-migrations,10003928254,100.00,0.000,/sec
0,,page-faults,10003929129,100.00,0.000,/sec
16006148758,,cycles,10003857420,100.00,1.600,GHz
8004685271,,instructions,10003849169,100.00,0.50,insn per cycle
,,,,1.00,stalled cycles per insn
542338,,branches,10003847628,100.00,54.212,K/sec
3908,,branch-misses,10003842961,100.00,0.72,of all branches
18843367,,stalled-cycles-frontend,10003837962,100.00,0.12,frontend cycles idle
7992954031,,stalled-cycles-backend,10003830545,100.00,49.94,backend cycles idle
11999068710,,eu_stall,10003822295,100.00,1.199,G/sec
4482819,,if_stall,10003810920,100.00,448.106,K/sec
989129,,id_stall,10003798004,100.00,98.874,K/sec
37875,,ib_stall,10003780712,100.00,3.786,K/sec
