counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.43,msec,task-clock,10003432335,100.00,1.000,CPUs utilized
12,,context-switches,10003429919,100.00,1.200,/sec
0,,cpu-migrations,10003429336,100.00,0.000,/sec
0,,page-faults,10003429502,100.00,0.000,/sec
16005401840,,cycles,10003420590,100.00,1.600,GHz
31964806547,,instructions,10003405131,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
534947,,branches,10003400673,100.00,53.476,K/sec
7518,,branch-misses,10003390548,100.00,1.41,of all branches
12868347,,stalled-cycles-frontend,10003382339,100.00,0.08,frontend cycles idle
5091100,,stalled-cycles-backend,10003373714,100.00,0.03,backend cycles idle
4621377,,eu_stall,10003363172,100.00,461.979,K/sec
3924883,,if_stall,10003349422,100.00,392.354,K/sec
748557,,id_stall,10003334005,100.00,74.830,K/sec
38468,,ib_stall,10003316922,100.00,3.845,K/sec
