counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
9981.69,msec,task-clock,9981694301,100.00,0.998,CPUs utilized
340,,context-switches,9981697676,100.00,34.062,/sec
0,,cpu-migrations,9981697010,100.00,0.000,/sec
0,,page-faults,9981695218,100.00,0.000,/sec
15974752464,,cycles,9985108622,100.00,1.600,GHz
31873822678,,instructions,9985096663,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
1000083,,branches,9985094496,100.00,100.192,K/sec
79172,,branch-misses,9985087371,100.00,7.92,of all branches
19504706,,stalled-cycles-frontend,9985081162,100.00,0.12,frontend cycles idle
7505439,,stalled-cycles-backend,9985072163,100.00,0.05,backend cycles idle
7719773,,eu_stall,9985059955,100.00,773.393,K/sec
8946142,,if_stall,9985046080,100.00,896.255,K/sec
1382422,,id_stall,9985030913,100.00,138.496,K/sec
82042,,ib_stall,9985013121,100.00,8.219,K/sec
