counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.83,msec,task-clock,10003831046,100.00,1.000,CPUs utilized
2,,context-switches,10003831712,100.00,0.200,/sec
0,,cpu-migrations,10003832212,100.00,0.000,/sec
0,,page-faults,10003832838,100.00,0.000,/sec
16006006207,,cycles,10003772253,100.00,1.600,GHz
31968435943,,instructions,10003769170,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
513531,,branches,10003768586,100.00,51.333,K/sec
3982,,branch-misses,10003763503,100.00,0.78,of all branches
13054277,,stalled-cycles-frontend,10003757628,100.00,0.08,frontend cycles idle
3853433,,stalled-cycles-backend,10003750836,100.00,0.02,backend cycles idle
2978510,,eu_stall,10003741877,100.00,297.737,K/sec
4107658,,if_stall,10003730169,100.00,410.608,K/sec
654906,,id_stall,10003716836,100.00,65.466,K/sec
37344,,ib_stall,10003700378,100.00,3.733,K/sec
