counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.95,msec,task-clock,10003953421,100.00,1.000,CPUs utilized
0,,context-switches,10003950837,100.00,0.000,/sec
0,,cpu-migrations,10003951420,100.00,0.000,/sec
0,,page-faults,10003952128,100.00,0.000,/sec
16006190167,,cycles,10003879713,100.00,1.600,GHz
10671523760,,instructions,10003870170,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
499138,,branches,10003869921,100.00,49.894,K/sec
2238,,branch-misses,10003863254,100.00,0.45,of all branches
3934101,,stalled-cycles-frontend,10003856504,100.00,0.02,frontend cycles idle
5333142811,,stalled-cycles-backend,10003849295,100.00,33.32,backend cycles idle
10732864362,,eu_stall,10003839753,100.00,1.073,G/sec
3572875,,if_stall,10003828586,100.00,357.146,K/sec
850863,,id_stall,10003814337,100.00,85.053,K/sec
36578,,ib_stall,10003797211,100.00,3.656,K/sec
