counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10002.99,msec,task-clock,10002988002,100.00,1.000,CPUs utilized
24,,context-switches,10002986502,100.00,2.399,/sec
0,,cpu-migrations,10002986711,100.00,0.000,/sec
0,,page-faults,10002985878,100.00,0.000,/sec
16004769988,,cycles,10003038547,100.00,1.600,GHz
31961793278,,instructions,10003029089,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
587734,,branches,10003026630,100.00,58.756,K/sec
14226,,branch-misses,10003016880,100.00,2.42,of all branches
13452909,,stalled-cycles-frontend,10003010380,100.00,0.08,frontend cycles idle
5184802,,stalled-cycles-backend,10003001838,100.00,0.03,backend cycles idle
4909373,,eu_stall,10002991381,100.00,490.791,K/sec
4347959,,if_stall,10002978589,100.00,434.666,K/sec
864847,,id_stall,10002964631,100.00,86.459,K/sec
41748,,ib_stall,10002948297,100.00,4.174,K/sec
