counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10002.80,msec,task-clock,10002797126,100.00,1.000,CPUs utilized
12,,context-switches,10002798668,100.00,1.200,/sec
0,,cpu-migrations,10002797917,100.00,0.000,/sec
0,,page-faults,10002797959,100.00,0.000,/sec
16004406167,,cycles,10002804465,100.00,1.600,GHz
10669796153,,instructions,10002797339,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
554173,,branches,10002794547,100.00,55.402,K/sec
9380,,branch-misses,10002787548,100.00,1.69,of all branches
4726063,,stalled-cycles-frontend,10002782255,100.00,0.03,frontend cycles idle
5332541337,,stalled-cycles-backend,10002773880,100.00,33.32,backend cycles idle
10665373810,,eu_stall,10002764504,100.00,1.066,G/sec
4320981,,if_stall,10002753921,100.00,431.977,K/sec
791895,,id_stall,10002742005,100.00,79.167,K/sec
40407,,ib_stall,10002726546,100.00,4.040,K/sec
