counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.60,msec,task-clock,10003603421,100.00,1.000,CPUs utilized
3,,context-switches,10003603004,100.00,0.300,/sec
0,,cpu-migrations,10003603170,100.00,0.000,/sec
0,,page-faults,10003603420,100.00,0.000,/sec
16005634634,,cycles,10003548670,100.00,1.600,GHz
10670917651,,instructions,10003544296,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
560355,,branches,10003543753,100.00,56.015,K/sec
4993,,branch-misses,10003539545,100.00,0.89,of all branches
4484463,,stalled-cycles-frontend,10003534795,100.00,0.03,frontend cycles idle
5332861377,,stalled-cycles-backend,10003527670,100.00,33.32,backend cycles idle
10775114055,,eu_stall,10003519170,100.00,1.077,G/sec
4106625,,if_stall,10003509754,100.00,410.515,K/sec
815932,,id_stall,10003496045,100.00,81.564,K/sec
40349,,ib_stall,10003480170,100.00,4.033,K/sec
