counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.41,msec,task-clock,10003414127,100.00,1.000,CPUs utilized
12,,context-switches,10003411002,100.00,1.200,/sec
0,,cpu-migrations,10003410127,100.00,0.000,/sec
0,,page-faults,10003409669,100.00,0.000,/sec
16005345175,,cycles,10003390628,100.00,1.600,GHz
31964018084,,instructions,10003374961,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
535662,,branches,10003371169,100.00,53.548,K/sec
8410,,branch-misses,10003361085,100.00,1.57,of all branches
13190449,,stalled-cycles-frontend,10003353752,100.00,0.08,frontend cycles idle
5093178,,stalled-cycles-backend,10003342960,100.00,0.03,backend cycles idle
4604719,,eu_stall,10003330710,100.00,460.315,K/sec
4263593,,if_stall,10003316251,100.00,426.214,K/sec
782194,,id_stall,10003300668,100.00,78.193,K/sec
40077,,ib_stall,10003283668,100.00,4.006,K/sec
