counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.86,msec,task-clock,10003858962,100.00,1.000,CPUs utilized
2,,context-switches,10003860712,100.00,0.200,/sec
0,,cpu-migrations,10003860128,100.00,0.000,/sec
0,,page-faults,10003860336,100.00,0.000,/sec
16006051894,,cycles,10003802503,100.00,1.600,GHz
10671506405,,instructions,10003799586,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
518928,,branches,10003797253,100.00,51.873,K/sec
3591,,branch-misses,10003793878,100.00,0.69,of all branches
4134333,,stalled-cycles-frontend,10003791253,100.00,0.03,frontend cycles idle
5332942945,,stalled-cycles-backend,10003784003,100.00,33.32,backend cycles idle
10666850620,,eu_stall,10003777336,100.00,1.066,G/sec
3787438,,if_stall,10003768003,100.00,378.598,K/sec
759509,,id_stall,10003756378,100.00,75.922,K/sec
36977,,ib_stall,10003742295,100.00,3.696,K/sec
