counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10001.83,msec,task-clock,10001830172,100.00,1.000,CPUs utilized
18,,context-switches,10001824464,100.00,1.800,/sec
0,,cpu-migrations,10001817630,100.00,0.000,/sec
0,,page-faults,10001807006,100.00,0.000,/sec
16002738113,,cycles,10001810338,100.00,1.600,GHz
10671372926,,instructions,10001795795,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
3017882,,branches,10001791379,100.00,301.733,K/sec
29208,,branch-misses,10001781254,100.00,0.97,of all branches
27678395,,stalled-cycles-frontend,10001772046,100.00,0.17,frontend cycles idle
5323168319,,stalled-cycles-backend,10001759546,100.00,33.26,backend cycles idle
11299562528,,eu_stall,10001745004,100.00,1.130,G/sec
25151996,,if_stall,10001728046,100.00,2.515,M/sec
3680725,,id_stall,10001710046,100.00,368.005,K/sec
270855,,ib_stall,10001689212,100.00,27.081,K/sec
