counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.53,msec,task-clock,10003525005,100.00,1.000,CPUs utilized
10,,context-switches,10003523338,100.00,1.000,/sec
0,,cpu-migrations,10003522171,100.00,0.000,/sec
0,,page-faults,10003523505,100.00,0.000,/sec
16005526092,,cycles,10003506920,100.00,1.600,GHz
31948941865,,instructions,10003495461,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
553514,,branches,10003493378,100.00,55.332,K/sec
7844,,branch-misses,10003485086,100.00,1.42,of all branches
20806936,,stalled-cycles-frontend,10003478502,100.00,0.13,frontend cycles idle
5226364,,stalled-cycles-backend,10003470585,100.00,0.03,backend cycles idle
4988336,,eu_stall,10003458419,100.00,498.658,K/sec
4081204,,if_stall,10003446544,100.00,407.977,K/sec
814019,,id_stall,10003432836,100.00,81.373,K/sec
39782,,ib_stall,10003415544,100.00,3.977,K/sec
