counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.39,msec,task-clock,10003387585,100.00,1.000,CPUs utilized
10,,context-switches,10003387336,100.00,1.000,/sec
0,,cpu-migrations,10003387253,100.00,0.000,/sec
0,,page-faults,10003386461,100.00,0.000,/sec
16005297163,,cycles,10003360296,100.00,1.600,GHz
25573050956,,instructions,10003350087,100.00,1.60,insn per cycle
,,,,0.13,stalled cycles per insn
553932,,branches,10003350587,100.00,55.374,K/sec
8132,,branch-misses,10003341836,100.00,1.47,of all branches
5056323,,stalled-cycles-frontend,10003336586,100.00,0.03,frontend cycles idle
3206330809,,stalled-cycles-backend,10003329169,100.00,20.03,backend cycles idle
26753361,,eu_stall,10003319710,100.00,2.674,M/sec
4067595,,if_stall,10003309044,100.00,406.622,K/sec
3201956746,,id_stall,10003295627,100.00,320.087,M/sec
36784,,ib_stall,10003280253,100.00,3.677,K/sec
