counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.45,msec,task-clock,10003448963,100.00,1.000,CPUs utilized
10,,context-switches,10003446255,100.00,1.000,/sec
0,,cpu-migrations,10003445671,100.00,0.000,/sec
0,,page-faults,10003445212,100.00,0.000,/sec
16005377921,,cycles,10003410379,100.00,1.600,GHz
28411207700,,instructions,10003395461,100.00,1.78,insn per cycle
,,,,0.06,stalled cycles per insn
552412,,branches,10003393420,100.00,55.222,K/sec
6965,,branch-misses,10003383003,100.00,1.26,of all branches
5248761,,stalled-cycles-frontend,10003374962,100.00,0.03,frontend cycles idle
1786454176,,stalled-cycles-backend,10003368169,100.00,11.16,backend cycles idle
28834420,,eu_stall,10003358544,100.00,2.882,M/sec
4202074,,if_stall,10003346044,100.00,420.063,K/sec
1782504928,,id_stall,10003331045,100.00,178.189,M/sec
37822,,ib_stall,10003313961,100.00,3.781,K/sec
