,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,eu_stall,if_stall,id_stall,ib_stall,benchmark,first instruction,second instruction,file name
0,10003.83,2.0,0.0,0.0,16006010935.0,31967032761.0,514309.0,3974.0,13240122.0,4369987.0,2964905.0,4287373.0,685144.0,36851.0,i-results,ORI_V0,MULW_V0,ORI_V0_MULW_V0-10
1,10002.95,13.0,0.0,0.0,16004555028.0,8025905668.0,3064411.0,24506.0,25627301.0,7972125313.0,23854458352.0,25189711.0,3691819.0,271471.0,i-results,DIVUW_V0,MULHSU_V0,DIVUW_V0_MULHSU_V0-10
2,10003.85,2.0,0.0,0.0,16006036116.0,8004679350.0,516648.0,4713.0,19101781.0,7992598367.0,11997836450.0,4685332.0,936906.0,36735.0,i-results,AUIPC_V0,MULH_V0,AUIPC_V0_MULH_V0-10
3,9974.12,376.0,0.0,0.0,15963260902.0,26551753515.0,1054363.0,87822.0,2667835125.0,8761061.0,8861995.0,9724055.0,1965210.0,86476.0,i-results,AUIPC_V0,MULW_V0,AUIPC_V0_MULW_V0-10
4,10003.4,12.0,0.0,0.0,16005286307.0,10670175457.0,536766.0,8352.0,20712041.0,5330063718.0,10665456663.0,4119810.0,980605.0,38640.0,i-results,AUIPC_V0,MUL_V0,AUIPC_V0_MUL_V0-10
5,10003.83,2.0,0.0,0.0,16006004080.0,26651095852.0,515297.0,4675.0,2671837147.0,4371492.0,3226438.0,4298056.0,924774.0,36005.0,i-results,AUIPC_V0,ORI_V0,AUIPC_V0_ORI_V0-10
6,9932.91,1624.0,0.0,0.0,15914095406.0,26422553016.0,2606624.0,235509.0,2657417622.0,15425198.0,17784240.0,13782733.0,3008050.0,263247.0,i-results,AUIPC_V0,OR_V0,AUIPC_V0_OR_V0-10
7,9933.03,1626.0,0.0,0.0,15913520038.0,10613920030.0,2614552.0,249087.0,35246823.0,5283741896.0,10566037527.0,14099193.0,3452029.0,252466.0,i-results,AUIPC_V0,REMUW_V0,AUIPC_V0_REMUW_V0-10
8,10003.87,1.0,0.0,0.0,16006053959.0,10671138335.0,536851.0,3036.0,20301945.0,5330276920.0,10666520438.0,3740106.0,961786.0,38358.0,i-results,AUIPC_V0,REMU_V0,AUIPC_V0_REMU_V0-10
9,10003.37,12.0,0.0,0.0,16005296251.0,10670282888.0,535167.0,7430.0,20707406.0,5330043204.0,10665434903.0,4085113.0,935350.0,38623.0,i-results,AUIPC_V0,REM_V0,AUIPC_V0_REM_V0-10
10,10003.43,12.0,0.0,0.0,16005381727.0,26648565223.0,537168.0,9442.0,2671249509.0,5441042.0,4779178.0,4039961.0,977512.0,40242.0,i-results,AUIPC_V0,SLLIW_V0,AUIPC_V0_SLLIW_V0-10
11,10003.75,4.0,0.0,0.0,16005841019.0,26650138350.0,541535.0,5181.0,2671408121.0,5061612.0,4787964.0,4008189.0,920339.0,38960.0,i-results,AUIPC_V0,SLLI_V0,AUIPC_V0_SLLI_V0-10
12,10003.37,12.0,0.0,0.0,16005259123.0,26648152698.0,535798.0,9698.0,2671340394.0,5494731.0,4965893.0,4146677.0,965824.0,39866.0,i-results,AUIPC_V0,SLLW_V0,AUIPC_V0_SLLW_V0-10
13,10003.93,1.0,0.0,0.0,16006149526.0,26651478411.0,536451.0,2980.0,2671198452.0,4937773.0,4685264.0,3750675.0,889219.0,38637.0,i-results,AUIPC_V0,SLL_V0,AUIPC_V0_SLL_V0-10
14,10003.76,4.0,0.0,0.0,16005881402.0,26650098659.0,543114.0,5969.0,2671297157.0,5220635.0,4870830.0,3929778.0,897640.0,38137.0,i-results,AUIPC_V0,SLTIU_V0,AUIPC_V0_SLTIU_V0-10
15,10003.51,11.0,0.0,0.0,16005492588.0,26649187264.0,534585.0,7459.0,2671154932.0,5372411.0,4945292.0,3897823.0,960725.0,38601.0,i-results,AUIPC_V0,SLTI_V0,AUIPC_V0_SLTI_V0-10
16,10003.53,5.0,0.0,0.0,16005514357.0,26648633094.0,541611.0,5928.0,2671444080.0,5385620.0,4882834.0,4195602.0,906600.0,39432.0,i-results,AUIPC_V0,SLTU_V0,AUIPC_V0_SLTU_V0-10
17,9934.93,1533.0,0.0,0.0,15916071639.0,26427354846.0,2496851.0,231191.0,2657984768.0,15814560.0,19154326.0,13586433.0,3058304.0,230800.0,i-results,AUIPC_V0,SLT_V0,AUIPC_V0_SLT_V0-10
18,9981.84,332.0,0.0,0.0,15974990721.0,26575535385.0,990715.0,83225.0,2669419169.0,7867960.0,8005132.0,9129554.0,1717184.0,77456.0,i-results,AUIPC_V0,SRAIW_V0,AUIPC_V0_SRAIW_V0-10
19,10003.85,2.0,0.0,0.0,16006028339.0,26651395976.0,516941.0,4570.0,2671817183.0,4272008.0,3177624.0,4247932.0,1063404.0,36767.0,i-results,AUIPC_V0,SRAI_V0,AUIPC_V0_SRAI_V0-10
20,10003.94,0.0,0.0,0.0,16006187115.0,26651694013.0,534184.0,2328.0,2671180862.0,4946448.0,4762593.0,3688748.0,928703.0,38302.0,i-results,AUIPC_V0,SRAW_V0,AUIPC_V0_SRAW_V0-10
21,10003.82,3.0,0.0,0.0,16005974194.0,26650027343.0,541388.0,5060.0,2671415422.0,5257949.0,4927392.0,4037436.0,929333.0,38987.0,i-results,AUIPC_V0,SRA_V0,AUIPC_V0_SRA_V0-10
22,9932.24,1612.0,0.0,0.0,15912579740.0,26419725654.0,2597184.0,237006.0,2656952050.0,16226557.0,19110882.0,13703790.0,3369625.0,254961.0,i-results,AUIPC_V0,SRLIW_V0,AUIPC_V0_SRLIW_V0-10
23,10003.82,2.0,0.0,0.0,16005960656.0,26650272381.0,540495.0,4185.0,2671325501.0,5236759.0,4798165.0,3949786.0,916964.0,39239.0,i-results,AUIPC_V0,SRLI_V0,AUIPC_V0_SRLI_V0-10
24,10003.89,2.0,0.0,0.0,16006092343.0,26651511450.0,515954.0,4372.0,2671801532.0,4338460.0,3260144.0,4247577.0,1016730.0,37286.0,i-results,AUIPC_V0,SRLW_V0,AUIPC_V0_SRLW_V0-10
25,10003.99,0.0,0.0,0.0,16006254198.0,26652072201.0,533377.0,2134.0,2671186263.0,4803355.0,4615989.0,3688746.0,839209.0,38643.0,i-results,AUIPC_V0,SRL_V0,AUIPC_V0_SRL_V0-10
26,10003.97,0.0,0.0,0.0,16006234057.0,26651954585.0,535242.0,2430.0,2671215976.0,4827502.0,4609334.0,3671564.0,923008.0,38746.0,i-results,AUIPC_V0,SUBW_V0,AUIPC_V0_SUBW_V0-10
27,10003.37,7.0,0.0,0.0,16005257043.0,26648515227.0,550320.0,6690.0,2671375601.0,5289849.0,4898980.0,4124102.0,988112.0,41312.0,i-results,AUIPC_V0,SUB_V0,AUIPC_V0_SUB_V0-10
28,9932.13,1654.0,0.0,0.0,15912813384.0,26422113128.0,2652092.0,232961.0,2657305398.0,14834797.0,16941882.0,13806241.0,3168464.0,271752.0,i-results,AUIPC_V0,XORI_V0,AUIPC_V0_XORI_V0-10
29,10002.68,9.0,0.0,0.0,16004189634.0,26646356576.0,551484.0,8228.0,2671200369.0,5394366.0,5023595.0,4152141.0,918146.0,40471.0,i-results,AUIPC_V0,XOR_V0,AUIPC_V0_XOR_V0-10
30,10003.46,11.0,0.0,0.0,16005430204.0,10670630567.0,534993.0,7253.0,4441010.0,5332887816.0,21311857549.0,4097288.0,776509.0,38613.0,i-results,DIVUW_V0,ADDI_V0,DIVUW_V0_ADDI_V0-10
31,10003.82,2.0,0.0,0.0,16005983643.0,10671289938.0,515340.0,3829.0,5106430.0,5332099765.0,10777804642.0,4676959.0,673431.0,35871.0,i-results,DIVUW_V0,ANDI_V0,DIVUW_V0_ANDI_V0-10
32,10003.82,3.0,0.0,0.0,16005947802.0,10671052837.0,540157.0,4202.0,15181877.0,5332917403.0,10666340246.0,3928650.0,843950.0,38179.0,i-results,DIVUW_V0,AUIPC_V0,DIVUW_V0_AUIPC_V0-10
33,10003.87,2.0,0.0,0.0,16006040641.0,5338723003.0,542305.0,4240.0,3745322.0,10665752227.0,10666647957.0,4149926.0,775086.0,38623.0,i-results,DIVUW_V0,DIVUW_V0,DIVUW_V0_DIVUW_V0-10
34,10003.84,2.0,0.0,0.0,16006020931.0,5338716076.0,513987.0,3608.0,4255930.0,10665190393.0,10665518577.0,4535901.0,692449.0,38164.0,i-results,DIVUW_V0,DIVU_V0,DIVUW_V0_DIVU_V0-10
35,10003.42,12.0,0.0,0.0,16005340134.0,5338707232.0,535297.0,7230.0,3701382.0,10665167790.0,10666110140.0,4066150.0,751698.0,38161.0,i-results,DIVUW_V0,DIV_V0,DIVUW_V0_DIV_V0-10
36,10003.53,5.0,0.0,0.0,16005506374.0,10670659188.0,544756.0,6027.0,4470160.0,5332996778.0,10776837172.0,4127493.0,899335.0,39335.0,i-results,DIVUW_V0,LUI_V0,DIVUW_V0_LUI_V0-10
37,9934.75,1570.0,0.0,0.0,15915814294.0,31691677435.0,2542129.0,222973.0,26933018.0,13750480.0,16094476.0,13630367.0,2638450.0,257773.0,i-results,ANDI_V0,XORI_V0,ANDI_V0_XORI_V0-10
38,10003.81,2.0,0.0,0.0,16005962674.0,31967495452.0,514576.0,4042.0,13110220.0,4218546.0,3056806.0,4191832.0,785978.0,36911.0,i-results,ANDI_V0,XOR_V0,ANDI_V0_XOR_V0-10
39,10000.39,25.0,0.0,0.0,16000586154.0,31796875527.0,3086379.0,33195.0,40840865.0,34217477.0,29827931.0,24832204.0,3777104.0,261841.0,i-results,AND_V0,ADDI_V0,AND_V0_ADDI_V0-10
40,10003.84,3.0,0.0,0.0,16005984266.0,31967279385.0,540540.0,4557.0,12907921.0,4522094.0,4266647.0,3993726.0,719947.0,39070.0,i-results,AND_V0,ANDI_V0,AND_V0_ANDI_V0-10
41,9932.68,1593.0,0.0,0.0,15912905795.0,31681738964.0,2569456.0,211236.0,27336086.0,15493062.0,19289342.0,13662140.0,2749264.0,259003.0,i-results,AND_V0,AND_V0,AND_V0_AND_V0-10
42,10001.64,20.0,0.0,0.0,16002479869.0,26514811543.0,3092029.0,30801.0,2684578844.0,34383090.0,29978646.0,25179017.0,3902782.0,269465.0,i-results,AND_V0,AUIPC_V0,AND_V0_AUIPC_V0-10
43,10000.92,20.0,0.0,0.0,16001321397.0,10671010409.0,3092560.0,31866.0,28241337.0,5322360205.0,10615458983.0,25475745.0,3742220.0,264747.0,i-results,AND_V0,DIVUW_V0,AND_V0_DIVUW_V0-10
44,10003.4,13.0,0.0,0.0,16005362666.0,10670764962.0,536848.0,8408.0,4440149.0,5332756610.0,10666074124.0,4067039.0,754066.0,39908.0,i-results,AND_V0,DIVU_V0,AND_V0_DIVU_V0-10
45,10003.47,12.0,0.0,0.0,16005416221.0,10670712119.0,536774.0,8487.0,4475963.0,5332826167.0,10666096601.0,4111221.0,816413.0,39750.0,i-results,AND_V0,DIV_V0,AND_V0_DIV_V0-10
46,9983.85,314.0,0.0,0.0,15977815962.0,31881706273.0,962835.0,72045.0,19141648.0,7591198.0,7664074.0,8699410.0,1667566.0,76674.0,i-results,AND_V0,LUI_V0,AND_V0_LUI_V0-10
47,9936.81,1537.0,0.0,0.0,15919036521.0,7979161676.0,2497366.0,235607.0,16358643.0,7928731549.0,11911650866.0,13081712.0,2592807.0,229772.0,i-results,AND_V0,MULHSU_V0,AND_V0_MULHSU_V0-10
48,10003.51,10.0,0.0,0.0,16005516848.0,8004844244.0,534248.0,7390.0,4050828.0,7998995545.0,12013594522.0,3998647.0,786358.0,38536.0,i-results,AND_V0,MULHU_V0,AND_V0_MULHU_V0-10
49,10001.28,24.0,0.0,0.0,16001943361.0,8025082856.0,3106956.0,32438.0,26000516.0,7970989027.0,11972408384.0,25363786.0,3813293.0,259428.0,i-results,AND_V0,MULH_V0,AND_V0_MULH_V0-10
50,10001.18,25.0,0.0,0.0,16001811571.0,31797182369.0,3076544.0,30242.0,41362337.0,34259772.0,29846959.0,25244567.0,3734751.0,277633.0,i-results,AND_V0,MULW_V0,AND_V0_MULW_V0-10
51,10003.83,2.0,0.0,0.0,16006004218.0,10671365622.0,512763.0,3535.0,4710254.0,5332441940.0,10699495990.0,4300335.0,662752.0,36129.0,i-results,AND_V0,MUL_V0,AND_V0_MUL_V0-10
52,10001.8,23.0,0.0,0.0,16002719688.0,31800605301.0,3055305.0,29247.0,41258277.0,34257270.0,29949287.0,25341910.0,3721767.0,281823.0,i-results,AND_V0,ORI_V0,AND_V0_ORI_V0-10
53,10003.42,13.0,0.0,0.0,16005388189.0,31965360765.0,536874.0,8185.0,12949562.0,4737543.0,4532526.0,3996554.0,751167.0,38420.0,i-results,AND_V0,OR_V0,AND_V0_OR_V0-10
54,9917.78,1956.0,0.0,0.0,15892964939.0,10602898453.0,3037167.0,273221.0,20853839.0,5276493374.0,10546113118.0,15801232.0,3028729.0,306018.0,i-results,AND_V0,REMUW_V0,AND_V0_REMUW_V0-10
55,10003.16,20.0,0.0,0.0,16005034840.0,10670589522.0,544807.0,9588.0,4510061.0,5332532509.0,10665666480.0,4112194.0,805939.0,39418.0,i-results,AND_V0,REMU_V0,AND_V0_REMU_V0-10
56,10003.87,5.0,0.0,0.0,16006091342.0,10671140324.0,546310.0,6080.0,4533721.0,5333029013.0,10666627327.0,4136778.0,824894.0,38909.0,i-results,AND_V0,REM_V0,AND_V0_REM_V0-10
57,10003.43,12.0,0.0,0.0,16005401840.0,31964806547.0,534947.0,7518.0,12868347.0,5091100.0,4621377.0,3924883.0,748557.0,38468.0,i-results,AND_V0,SLLIW_V0,AND_V0_SLLIW_V0-10
58,10002.43,19.0,0.0,0.0,16003714137.0,31803615804.0,3024975.0,27961.0,40340711.0,33496849.0,29042025.0,24348540.0,3658874.0,270396.0,i-results,AND_V0,SLLI_V0,AND_V0_SLLI_V0-10
59,10003.84,2.0,0.0,0.0,16005988826.0,31966990839.0,539942.0,4311.0,12829934.0,4753702.0,4388918.0,3891571.0,721068.0,39380.0,i-results,AND_V0,SLLW_V0,AND_V0_SLLW_V0-10
60,9951.48,987.0,1.0,0.0,15934817310.0,31755342948.0,1816410.0,168261.0,24920139.0,11690521.0,12951853.0,12718117.0,2211169.0,158448.0,i-results,AND_V0,SLL_V0,AND_V0_SLL_V0-10
61,10002.43,20.0,0.0,0.0,16003757101.0,31802559804.0,3037865.0,28946.0,41002645.0,33855897.0,29316190.0,24980811.0,3730665.0,272716.0,i-results,AND_V0,SLTIU_V0,AND_V0_SLTIU_V0-10
62,10003.36,14.0,0.0,0.0,16005332078.0,31965308450.0,555101.0,7668.0,13050767.0,4574685.0,4392121.0,4053934.0,754041.0,38461.0,i-results,AND_V0,SLTI_V0,AND_V0_SLTI_V0-10
63,10003.8,3.0,0.0,0.0,16005920887.0,31966740108.0,539987.0,4299.0,12893407.0,4744093.0,4458571.0,3946243.0,723413.0,38608.0,i-results,AND_V0,SLTU_V0,AND_V0_SLTU_V0-10
64,10005.46,38.0,0.0,0.0,16008708032.0,31814075359.0,3074912.0,36022.0,40647096.0,34332941.0,29900109.0,24543470.0,3762614.0,269991.0,i-results,AND_V0,SLT_V0,AND_V0_SLT_V0-10
65,9930.52,1668.0,0.0,0.0,15910355782.0,31672707534.0,2663403.0,241092.0,27601873.0,16004586.0,19538623.0,13799782.0,2672888.0,271300.0,i-results,AND_V0,SRAIW_V0,AND_V0_SRAIW_V0-10
66,9973.78,400.0,0.0,0.0,15962916531.0,31845987375.0,1077487.0,90984.0,20037329.0,8312086.0,8760392.0,9275361.0,1394618.0,88486.0,i-results,AND_V0,SRAI_V0,AND_V0_SRAI_V0-10
67,10001.63,36.0,0.0,0.0,16002607181.0,31799067519.0,3066117.0,36474.0,41066382.0,34089604.0,29681139.0,25027013.0,3755030.0,274484.0,i-results,AND_V0,SRAW_V0,AND_V0_SRAW_V0-10
68,9981.04,335.0,0.0,0.0,15973693339.0,31872813540.0,987605.0,82115.0,19216270.0,7500581.0,8054971.0,8681880.0,1261942.0,78685.0,i-results,AND_V0,SRA_V0,AND_V0_SRA_V0-10
69,10003.86,2.0,0.0,0.0,16006041107.0,31966651906.0,539002.0,4106.0,12893086.0,4924455.0,4721282.0,3986746.0,719342.0,38202.0,i-results,AND_V0,SRLIW_V0,AND_V0_SRLIW_V0-10
70,10003.43,12.0,0.0,0.0,16005392289.0,31964803255.0,536478.0,7707.0,12963549.0,5018885.0,4538466.0,4039561.0,776992.0,38402.0,i-results,AND_V0,SRLI_V0,AND_V0_SRLI_V0-10
71,10003.45,11.0,0.0,0.0,16005425901.0,31965314969.0,533250.0,6882.0,12894330.0,4886745.0,4422977.0,3961225.0,740745.0,38113.0,i-results,AND_V0,SRLW_V0,AND_V0_SRLW_V0-10
72,9933.74,1594.0,0.0,0.0,15914399777.0,31686180911.0,2567816.0,229917.0,26810082.0,15208223.0,18324974.0,13250364.0,2531371.0,234433.0,i-results,AND_V0,SRL_V0,AND_V0_SRL_V0-10
73,10003.96,0.0,0.0,0.0,16006210648.0,31968822263.0,533096.0,1890.0,12537316.0,4405004.0,4253136.0,3687764.0,689636.0,38658.0,i-results,AND_V0,SUBW_V0,AND_V0_SUBW_V0-10
74,10004.0,0.0,0.0,0.0,16006271274.0,31969391504.0,533016.0,2240.0,12574317.0,4142789.0,4068118.0,3680084.0,670494.0,35182.0,i-results,AND_V0,SUB_V0,AND_V0_SUB_V0-10
75,10001.42,38.0,0.0,0.0,16002145203.0,31797858433.0,3093485.0,38007.0,41798138.0,34519327.0,30032332.0,25660899.0,3850470.0,272256.0,i-results,AND_V0,XORI_V0,AND_V0_XORI_V0-10
76,10003.39,12.0,0.0,0.0,16005334416.0,31964781968.0,536266.0,8282.0,12913925.0,4988271.0,4654354.0,3982896.0,764615.0,38439.0,i-results,AND_V0,XOR_V0,AND_V0_XOR_V0-10
77,10006.02,31.0,0.0,0.0,16009471590.0,26532036877.0,3067077.0,34433.0,2680374711.0,34632472.0,30207549.0,25615185.0,4017476.0,273638.0,i-results,AUIPC_V0,ANDI_V0,AUIPC_V0_ANDI_V0-10
78,9933.32,1612.0,0.0,0.0,15914076986.0,10611860955.0,2596401.0,235227.0,10566121831.0,14979067.0,16877536.0,13868729.0,3299699.0,259699.0,i-results,AUIPC_V0,AUIPC_V0,AUIPC_V0_AUIPC_V0-10
79,10003.94,0.0,0.0,0.0,16006161528.0,10671370923.0,533777.0,1912.0,20319763.0,5330147486.0,10666582916.0,3743381.0,815955.0,38053.0,i-results,AUIPC_V0,DIVUW_V0,AUIPC_V0_DIVUW_V0-10
80,10002.21,28.0,0.0,0.0,16003395261.0,10670895833.0,3073808.0,32887.0,48117627.0,5318208650.0,10612519098.0,25254074.0,4057011.0,277437.0,i-results,AUIPC_V0,DIVU_V0,AUIPC_V0_DIVU_V0-10
81,9979.62,343.0,0.0,0.0,15971460398.0,10646004661.0,1006294.0,76094.0,27483457.0,5314434372.0,10632729004.0,9372051.0,1732977.0,75860.0,i-results,AUIPC_V0,DIV_V0,AUIPC_V0_DIV_V0-10
82,10003.4,12.0,0.0,0.0,16005362838.0,26649206359.0,535522.0,7310.0,2671224675.0,5131657.0,4627004.0,3954073.0,964855.0,39534.0,i-results,AUIPC_V0,LUI_V0,AUIPC_V0_LUI_V0-10
83,9934.5,1576.0,0.0,0.0,15915389326.0,7977127239.0,2546743.0,229644.0,31718206.0,7920177916.0,11888038629.0,13452145.0,2991521.0,252736.0,i-results,AUIPC_V0,MULHSU_V0,AUIPC_V0_MULHSU_V0-10
84,10003.93,1.0,0.0,0.0,16006148758.0,8004685271.0,542338.0,3908.0,18843367.0,7992954031.0,11999068710.0,4482819.0,989129.0,37875.0,i-results,AUIPC_V0,MULHU_V0,AUIPC_V0_MULHU_V0-10
85,10003.78,4.0,0.0,0.0,16005912357.0,31966144527.0,557731.0,4869.0,12848481.0,5041212.0,4810268.0,3919747.0,889293.0,39053.0,i-results,SLLI_V0,XOR_V0,SLLI_V0_XOR_V0-10
86,10003.72,3.0,0.0,0.0,16005814951.0,31966709841.0,531093.0,5010.0,13482697.0,4075409.0,3106824.0,4517164.0,614099.0,39323.0,i-results,SLLW_V0,ADDI_V0,SLLW_V0_ADDI_V0-10
87,10000.41,40.0,0.0,0.0,16000643187.0,31793955021.0,3143487.0,41024.0,42240008.0,34812930.0,30453472.0,26121974.0,3871190.0,282565.0,i-results,SLLW_V0,ADDW_V0,SLLW_V0_ADDW_V0-10
88,10003.74,2.0,0.0,0.0,16005849300.0,31967598127.0,529616.0,3941.0,13419538.0,3736870.0,3053191.0,4476760.0,631012.0,38490.0,i-results,SLLW_V0,ADD_V0,SLLW_V0_ADD_V0-10
89,10003.45,12.0,0.0,0.0,16005446320.0,31964180832.0,555750.0,8608.0,13055080.0,5247771.0,4802971.0,4110447.0,795532.0,38735.0,i-results,SLLW_V0,ANDI_V0,SLLW_V0_ANDI_V0-10
90,10003.03,12.0,0.0,0.0,16004704531.0,31801746710.0,3164217.0,25876.0,41458428.0,34788610.0,30081477.0,25355531.0,3774154.0,275100.0,i-results,SLLW_V0,AND_V0,SLLW_V0_AND_V0-10
91,9934.32,1553.0,0.0,0.0,15914561815.0,26418316680.0,2519224.0,211784.0,2662887111.0,14685491.0,17334716.0,13222481.0,2870637.0,254472.0,i-results,SLLW_V0,AUIPC_V0,SLLW_V0_AUIPC_V0-10
92,10003.39,12.0,0.0,0.0,16005353922.0,10670428153.0,554009.0,7700.0,4550131.0,5332975987.0,10666156759.0,4166030.0,880419.0,38473.0,i-results,SLLW_V0,DIVUW_V0,SLLW_V0_DIVUW_V0-10
93,10003.94,1.0,0.0,0.0,16006161502.0,31966645787.0,519661.0,2896.0,12966922.0,4947058.0,4823802.0,4127144.0,855397.0,38487.0,i-results,ADDW_V0,SRLIW_V0,ADDW_V0_SRLIW_V0-10
94,10003.87,2.0,0.0,0.0,16006088416.0,31967410576.0,514155.0,4218.0,13378474.0,4121191.0,3084658.0,4446440.0,770183.0,36687.0,i-results,ADDW_V0,SRLI_V0,ADDW_V0_SRLI_V0-10
95,10003.2,13.0,0.0,0.0,16005035640.0,31963239246.0,556207.0,9008.0,13108454.0,5207337.0,4855709.0,4112329.0,852679.0,39717.0,i-results,ADDW_V0,SRLW_V0,ADDW_V0_SRLW_V0-10
96,10003.75,5.0,0.0,0.0,16005879024.0,31965945749.0,561887.0,5924.0,12900822.0,5045590.0,4824270.0,3934754.0,810705.0,40578.0,i-results,ADDW_V0,SRL_V0,ADDW_V0_SRL_V0-10
97,10003.44,11.0,0.0,0.0,16005395747.0,31964708243.0,552407.0,7242.0,12939282.0,5048726.0,4820632.0,3998841.0,799278.0,38638.0,i-results,ADDW_V0,SUBW_V0,ADDW_V0_SUBW_V0-10
98,10003.92,2.0,0.0,0.0,16006138775.0,31967909698.0,514795.0,4239.0,13100603.0,4210466.0,3068928.0,4173601.0,854936.0,36572.0,i-results,ADDW_V0,SUB_V0,ADDW_V0_SUB_V0-10
99,10003.82,2.0,0.0,0.0,16005979500.0,31967572650.0,513204.0,3866.0,12928896.0,4381142.0,3272045.0,3995003.0,692702.0,36392.0,i-results,ADD_V0,SRLIW_V0,ADD_V0_SRLIW_V0-10
100,10003.97,0.0,0.0,0.0,16006219435.0,31969305692.0,497290.0,1696.0,12358540.0,4375626.0,4092236.0,3526834.0,726830.0,35869.0,i-results,ADD_V0,SRLI_V0,ADD_V0_SRLI_V0-10
101,10001.54,22.0,0.0,0.0,16002370948.0,31753951789.0,3115710.0,32465.0,41489390.0,57110959.0,58515564.0,24994090.0,4080122.0,277149.0,i-results,ADD_V0,SRLW_V0,ADD_V0_SRLW_V0-10
102,10003.84,3.0,0.0,0.0,16006023147.0,31966131562.0,543057.0,4658.0,13079196.0,4934026.0,4442220.0,4166147.0,759680.0,38732.0,i-results,ADD_V0,SRL_V0,ADD_V0_SRL_V0-10
103,10003.8,4.0,0.0,0.0,16005922287.0,31966443215.0,540674.0,4956.0,13005497.0,4768907.0,4450145.0,4075382.0,758757.0,40782.0,i-results,ADD_V0,SUBW_V0,ADD_V0_SUBW_V0-10
104,9931.62,1687.0,0.0,0.0,15911902603.0,31680396244.0,2688177.0,224818.0,26484653.0,14756342.0,17318694.0,13005380.0,2701019.0,273796.0,i-results,ADD_V0,SUB_V0,ADD_V0_SUB_V0-10
105,9933.91,1570.0,0.0,0.0,15914590556.0,31684430809.0,2543488.0,232735.0,27082137.0,15593227.0,19382968.0,13725514.0,2739363.0,230145.0,i-results,ANDI_V0,SRL_V0,ANDI_V0_SRL_V0-10
106,10003.46,11.0,0.0,0.0,16005445170.0,31964792248.0,549009.0,7632.0,12997130.0,5023516.0,4802098.0,4033865.0,804806.0,38551.0,i-results,ANDI_V0,SUBW_V0,ANDI_V0_SUBW_V0-10
107,10004.01,0.0,0.0,0.0,16006298503.0,31968442482.0,512523.0,3291.0,13193342.0,4060144.0,2825667.0,4259486.0,775748.0,36582.0,i-results,ANDI_V0,SUB_V0,ANDI_V0_SUB_V0-10
108,10003.35,12.0,0.0,0.0,16005260599.0,31963996067.0,553680.0,7778.0,13122654.0,5054099.0,4755188.0,4154670.0,765773.0,38218.0,i-results,SLLIW_V0,ANDI_V0,SLLIW_V0_ANDI_V0-10
109,10003.86,2.0,0.0,0.0,16006054393.0,31966678649.0,561441.0,4831.0,12905754.0,4866884.0,4624059.0,3951692.0,770319.0,40305.0,i-results,SLLIW_V0,AND_V0,SLLIW_V0_AND_V0-10
110,10003.93,0.0,0.0,0.0,16006152052.0,26641559776.0,500608.0,2308.0,2676494949.0,4665905.0,4423743.0,3483238.0,875651.0,35454.0,i-results,SLLIW_V0,AUIPC_V0,SLLIW_V0_AUIPC_V0-10
111,10003.45,12.0,0.0,0.0,16005386766.0,10670778168.0,554430.0,7587.0,4562501.0,5332677988.0,10666075883.0,4158481.0,756624.0,38471.0,i-results,SLLIW_V0,DIVUW_V0,SLLIW_V0_DIVUW_V0-10
112,10003.99,0.0,0.0,0.0,16006252228.0,10671833468.0,498244.0,1934.0,3775729.0,5333092007.0,10667305317.0,3413943.0,743095.0,35242.0,i-results,SLLIW_V0,DIVU_V0,SLLIW_V0_DIVU_V0-10
113,9930.76,1658.0,0.0,0.0,15910398678.0,10613642489.0,2654773.0,228542.0,18466554.0,5284852128.0,10564014059.0,14183165.0,2787244.0,243027.0,i-results,SLLIW_V0,DIV_V0,SLLIW_V0_DIV_V0-10
114,10003.42,12.0,0.0,0.0,16005392583.0,8004699375.0,553865.0,7974.0,4120725.0,7998966846.0,12022944740.0,4027941.0,745492.0,38761.0,i-results,SLLIW_V0,MULHU_V0,SLLIW_V0_MULHU_V0-10
115,10003.71,5.0,0.0,0.0,16005825246.0,8004508139.0,536632.0,5815.0,5333081.0,7998340095.0,12026449878.0,5241320.0,686156.0,38715.0,i-results,SLLIW_V0,MULH_V0,SLLIW_V0_MULH_V0-10
116,10003.55,4.0,0.0,0.0,16005590626.0,31965489793.0,557397.0,4848.0,12984711.0,4898427.0,4654585.0,4038306.0,738179.0,39714.0,i-results,SLLIW_V0,MULW_V0,SLLIW_V0_MULW_V0-10
117,10000.67,38.0,0.0,0.0,16001040779.0,10671398752.0,3068199.0,39489.0,28111104.0,5322547060.0,11235899318.0,25193535.0,3808174.0,277581.0,i-results,SLLIW_V0,MUL_V0,SLLIW_V0_MUL_V0-10
118,10001.55,33.0,0.0,0.0,16002348257.0,31798660408.0,3064366.0,35718.0,41290412.0,34717428.0,30529145.0,25196825.0,3878513.0,265801.0,i-results,SLLIW_V0,ORI_V0,SLLIW_V0_ORI_V0-10
119,10003.7,3.0,0.0,0.0,16005810314.0,31967115656.0,532877.0,4643.0,13466064.0,3872228.0,3102864.0,4517088.0,634100.0,38717.0,i-results,SLLIW_V0,OR_V0,SLLIW_V0_OR_V0-10
