,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,eu_stall,if_stall,id_stall,ib_stall,benchmark,first instruction,second instruction,file name
16,10002.65,9.0,0.0,0.0,16004110495.0,31945758472.0,543158.0,7098.0,21895781.0,4328508.0,3536388.0,5087941.0,764821.0,39301.0,f-results,FMIN.D_V0,FSUB.D_V0,FMIN.D_V0_FSUB.D_V0-10
17,10003.39,10.0,0.0,0.0,16005297163.0,25573050956.0,553932.0,8132.0,5056323.0,3206330809.0,26753361.0,4067595.0,3201956746.0,36784.0,f-results,FMSUB.D_V0,FCVT.D.S_V0,FMSUB.D_V0_FCVT.D.S_V0-10
18,10003.57,6.0,0.0,0.0,16005590624.0,25573742862.0,549357.0,6488.0,5148587.0,3206216243.0,26564052.0,4117829.0,3202037296.0,39686.0,f-results,FMSUB.D_V0,FCVT.S.D_V0,FMSUB.D_V0_FCVT.S.D_V0-10
19,9904.85,2222.0,0.0,0.0,15875955225.0,3585587422.0,3400080.0,321219.0,21220347.0,12274847469.0,28036705433.0,17635394.0,3534581.0,340602.0,f-results,FMSUB.D_V0,FDIV.D_V0,FMSUB.D_V0_FDIV.D_V0-10
20,10003.98,0.0,0.0,0.0,16006240076.0,15995786591.0,506020.0,3087.0,4426829.0,7983956763.0,16001475655.0,3699334.0,7980160379.0,34243.0,f-results,FMSUB.D_V0,FMADD.D_V0,FMSUB.D_V0_FMADD.D_V0-10
21,10002.33,19.0,0.0,0.0,16003575028.0,15950991458.0,3466071.0,30784.0,35541926.0,46353320.0,15894041657.0,29058086.0,4280455.0,311231.0,f-results,FMSUB.D_V0,FMAX.D_V0,FMSUB.D_V0_FMAX.D_V0-10
22,9968.26,525.0,0.0,0.0,15955855800.0,15932497332.0,1233204.0,122284.0,14279226.0,17128654.0,15923935193.0,11322606.0,1564725.0,105215.0,f-results,FMSUB.D_V0,FMIN.D_V0,FMSUB.D_V0_FMIN.D_V0-10
23,10003.54,6.0,0.0,0.0,16005525620.0,15994161354.0,546122.0,7444.0,5051321.0,7983050077.0,15999744776.0,4284209.0,7978664642.0,40798.0,f-results,FMSUB.D_V0,FMSUB.D_V0,FMSUB.D_V0_FMSUB.D_V0-10
24,9996.33,11.0,0.0,0.0,15994165423.0,15981190378.0,545527.0,10013.0,6712658.0,12785681.0,15985732729.0,5830750.0,779537.0,40535.0,f-results,FMSUB.D_V0,FMUL.D_V0,FMSUB.D_V0_FMUL.D_V0-10
25,9886.88,2699.0,0.0,0.0,15854548984.0,15811807674.0,4005493.0,350924.0,26877690.0,28498764.0,15743579940.0,18930209.0,3847697.0,411236.0,f-results,FMSUB.D_V0,FSGNJ.D_V0,FMSUB.D_V0_FSGNJ.D_V0-10
26,10003.04,11.0,0.0,0.0,16004766913.0,15993315526.0,554661.0,9395.0,5178953.0,7982572258.0,15998764306.0,4360713.0,7978214298.0,40747.0,f-results,FMSUB.D_V0,FSGNJN.D_V0,FMSUB.D_V0_FSGNJN.D_V0-10
27,10003.11,23.0,0.0,0.0,16005011266.0,15993651330.0,535269.0,11504.0,4974813.0,7982997376.0,15998786855.0,4076505.0,7978760082.0,37973.0,f-results,FMSUB.D_V0,FSGNJX.D_V0,FMSUB.D_V0_FSGNJX.D_V0-10
28,10002.59,13.0,0.0,0.0,16004099067.0,15992337269.0,559224.0,10587.0,5365131.0,7982158137.0,15997730582.0,4510741.0,7977749926.0,39432.0,f-results,FMSUB.D_V0,FSUB.D_V0,FMSUB.D_V0_FSUB.D_V0-10
29,10004.03,0.0,0.0,0.0,16006322127.0,28414383187.0,501467.0,2520.0,4528576.0,1786732493.0,28615160.0,3592304.0,1782747924.0,34458.0,f-results,FMUL.D_V0,FCVT.D.S_V0,FMUL.D_V0_FCVT.D.S_V0-10
30,10003.92,2.0,0.0,0.0,16006118581.0,28413271476.0,537450.0,3715.0,4864237.0,1786678271.0,28716565.0,3867650.0,1782618604.0,38961.0,f-results,FMUL.D_V0,FCVT.S.D_V0,FMUL.D_V0_FCVT.S.D_V0-10
31,9841.62,3712.0,0.0,0.0,15794751090.0,15742559146.0,5304612.0,479083.0,34005032.0,34234504.0,15646484930.0,23308095.0,4971422.0,559084.0,f-results,FADD.D_V0,FMSUB.D_V0,FADD.D_V0_FMSUB.D_V0-10
32,10003.98,0.0,0.0,0.0,16006245613.0,31952582018.0,529314.0,3452.0,20988114.0,4073352.0,3044623.0,4309684.0,616396.0,38362.0,f-results,FADD.D_V0,FMUL.D_V0,FADD.D_V0_FMUL.D_V0-10
33,9879.89,2810.0,0.0,0.0,15844488762.0,15802362260.0,4147716.0,388542.0,26762859.0,29049682.0,15730863886.0,18863639.0,3892000.0,415887.0,f-results,FADD.D_V0,FNMADD.D_V0,FADD.D_V0_FNMADD.D_V0-10
34,10003.91,2.0,0.0,0.0,16006138754.0,15995820328.0,503789.0,3700.0,4642296.0,7983643757.0,16001176143.0,3896154.0,7980023054.0,35174.0,f-results,FADD.D_V0,FNMSUB.D_V0,FADD.D_V0_FNMSUB.D_V0-10
35,10002.04,21.0,0.0,0.0,16003204285.0,31735913211.0,3209125.0,31607.0,49638291.0,58225992.0,59715519.0,25205838.0,4170993.0,288025.0,f-results,FADD.D_V0,FSGNJ.D_V0,FADD.D_V0_FSGNJ.D_V0-10
36,10004.01,0.0,0.0,0.0,16006292624.0,28414157488.0,503031.0,2410.0,4683406.0,1786618462.0,28579759.0,3747372.0,1782782756.0,36368.0,f-results,FADD.D_V0,FSGNJN.D_V0,FADD.D_V0_FSGNJN.D_V0-10
37,10002.27,22.0,0.0,0.0,16003579149.0,31733690038.0,3306786.0,33037.0,50975150.0,58620154.0,59478999.0,26314135.0,4349313.0,305066.0,f-results,FADD.D_V0,FSGNJX.D_V0,FADD.D_V0_FSGNJX.D_V0-10
38,9875.04,2977.0,0.0,0.0,15838641958.0,3597130173.0,4358857.0,387689.0,24882550.0,13911766659.0,27920877036.0,19762870.0,4190097.0,423782.0,f-results,FADD.D_V0,FSQRT.D_V0,FADD.D_V0_FSQRT.D_V0-10
39,10003.84,2.0,0.0,0.0,16006030819.0,31951532797.0,532427.0,3938.0,21167620.0,4161028.0,3197964.0,4440017.0,595774.0,38418.0,f-results,FADD.D_V0,FSUB.D_V0,FADD.D_V0_FSUB.D_V0-10
40,9898.79,2401.0,0.0,0.0,15869164942.0,15839342980.0,3623559.0,309969.0,23971995.0,19007748.0,15762916692.0,16638473.0,3485454.0,372552.0,f-results,FCVT.D.S_V0,FCVT.D.S_V0,FCVT.D.S_V0_FCVT.D.S_V0-10
41,10003.99,0.0,0.0,0.0,16006249450.0,16004105571.0,509139.0,2683.0,4815191.0,3987776.0,15992326682.0,4023456.0,635505.0,36009.0,f-results,FCVT.D.S_V0,FCVT.S.D_V0,FCVT.D.S_V0_FCVT.S.D_V0-10
42,10002.23,21.0,0.0,0.0,16003465148.0,15939106739.0,3359454.0,31238.0,33681962.0,59615175.0,15896926276.0,26766333.0,4380918.0,308086.0,f-results,FCVT.S.D_V0,FCVT.S.D_V0,FCVT.S.D_V0_FCVT.S.D_V0-10
43,10003.97,0.0,0.0,0.0,16006219796.0,3561144316.0,501715.0,2549.0,3429728.0,14220837250.0,28437347532.0,3787712.0,6965840.0,34960.0,f-results,FDIV.D_V0,FCVT.D.S_V0,FDIV.D_V0_FCVT.D.S_V0-10
44,10004.01,0.0,0.0,0.0,16006282383.0,3561250751.0,512907.0,3026.0,4141651.0,14220149860.0,28435937830.0,4493890.0,742613.0,35025.0,f-results,FDIV.D_V0,FCVT.S.D_V0,FDIV.D_V0_FCVT.S.D_V0-10
45,10003.89,2.0,0.0,0.0,16006082493.0,1783618701.0,503948.0,3244.0,3640445.0,14220908047.0,30214371189.0,3956860.0,948891.0,35745.0,f-results,FDIV.D_V0,FDIV.D_V0,FDIV.D_V0_FDIV.D_V0-10
46,10003.82,2.0,0.0,0.0,16005996806.0,3561126462.0,515165.0,4137.0,4483392.0,12443388056.0,28434534475.0,4773304.0,765055.0,35555.0,f-results,FDIV.D_V0,FMADD.D_V0,FDIV.D_V0_FMADD.D_V0-10
47,10002.53,17.0,0.0,0.0,16003934505.0,3613592978.0,3417685.0,29705.0,24399304.0,14146994193.0,28234713531.0,26515892.0,4811174.0,315753.0,f-results,FDIV.D_V0,FMAX.D_V0,FDIV.D_V0_FMAX.D_V0-10
48,10003.98,0.0,0.0,0.0,16006247050.0,3561141417.0,513691.0,3258.0,4673007.0,14219630275.0,28434985558.0,5023693.0,771834.0,35747.0,f-results,FDIV.D_V0,FMIN.D_V0,FDIV.D_V0_FMIN.D_V0-10
49,10003.4,10.0,0.0,0.0,16005296558.0,28403777512.0,554459.0,8529.0,5434213.0,1789855271.0,29093970.0,4410081.0,1782021969.0,39545.0,f-results,FADD.D_V0,FADD.D_V0,FADD.D_V0_FADD.D_V0-10
50,9875.62,2910.0,0.0,0.0,15839316364.0,31451190006.0,4271197.0,378757.0,43081333.0,21965956.0,26544558.0,18953768.0,3984713.0,445112.0,f-results,FSUB.D_V0,FSGNJ.D_V0,FSUB.D_V0_FSGNJ.D_V0-10
51,10003.19,14.0,0.0,0.0,16005013708.0,25571796767.0,561232.0,10738.0,5384447.0,3206245999.0,26701789.0,4355744.0,3201761551.0,39638.0,f-results,FMADD.D_V0,FCVT.S.D_V0,FMADD.D_V0_FCVT.S.D_V0-10
52,9892.06,2520.0,0.0,0.0,15860042357.0,31509883247.0,3794600.0,375766.0,41997149.0,19459442.0,23745170.0,18283257.0,3627990.0,399615.0,f-results,FADD.D_V0,FCVT.D.S_V0,FADD.D_V0_FCVT.D.S_V0-10
53,10002.92,15.0,0.0,0.0,16004510043.0,15932196625.0,3467867.0,28568.0,34209308.0,68128295.0,15903980407.0,27449735.0,4486447.0,322662.0,f-results,FMADD.D_V0,FMADD.D_V0,FMADD.D_V0_FMADD.D_V0-10
54,9903.96,2257.0,0.0,0.0,15874850292.0,15838056985.0,3434574.0,308422.0,22486758.0,26914098.0,15784083002.0,15601005.0,3351946.0,353651.0,f-results,FMADD.D_V0,FMAX.D_V0,FMADD.D_V0_FMAX.D_V0-10
55,10002.96,14.0,0.0,0.0,16004582940.0,15927982148.0,3619928.0,26731.0,35904862.0,70390475.0,15896989364.0,28806720.0,4635748.0,325394.0,f-results,FMADD.D_V0,FSGNJ.D_V0,FMADD.D_V0_FSGNJ.D_V0-10
56,9946.55,806.0,0.0,0.0,15924702199.0,15903656984.0,1604183.0,160251.0,18238302.0,11885731.0,15871648696.0,14058728.0,2012432.0,142640.0,f-results,FSGNJ.D_V0,FCVT.D.S_V0,FSGNJ.D_V0_FCVT.D.S_V0-10
57,10003.32,13.0,0.0,0.0,16005173253.0,28409067411.0,560167.0,8806.0,5637777.0,1786896067.0,29273617.0,4589819.0,1782463250.0,38915.0,f-results,FADD.D_V0,FCVT.S.D_V0,FADD.D_V0_FCVT.S.D_V0-10
58,10003.88,2.0,0.0,0.0,16006060567.0,28414457796.0,502003.0,2973.0,4574808.0,1786351907.0,28465015.0,3632932.0,1782724202.0,34725.0,f-results,FSUB.D_V0,FSGNJN.D_V0,FSUB.D_V0_FSGNJN.D_V0-10
59,10000.72,52.0,0.0,0.0,16001458299.0,3611618278.0,3367233.0,43365.0,24197474.0,14146550708.0,28235099647.0,26104550.0,4722714.0,315683.0,f-results,FADD.D_V0,FDIV.D_V0,FADD.D_V0_FDIV.D_V0-10
60,9900.73,2373.0,0.0,0.0,15871409392.0,15834444734.0,3583089.0,295944.0,22914066.0,27113895.0,15776129444.0,15964297.0,3435787.0,368972.0,f-results,FMADD.D_V0,FSGNJN.D_V0,FMADD.D_V0_FSGNJN.D_V0-10
61,10001.55,26.0,0.0,0.0,16002336089.0,15959545925.0,3290208.0,34421.0,33833668.0,37099921.0,15889768886.0,27254975.0,4024174.0,299338.0,f-results,FSGNJ.D_V0,FCVT.S.D_V0,FSGNJ.D_V0_FCVT.S.D_V0-10
62,10003.53,10.0,0.0,0.0,16005526092.0,31948941865.0,553514.0,7844.0,20806936.0,5226364.0,4988336.0,4081204.0,814019.0,39782.0,f-results,FSGNJ.D_V0,FMAX.D_V0,FSGNJ.D_V0_FMAX.D_V0-10
63,10002.53,17.0,0.0,0.0,16003889486.0,15961521314.0,3386010.0,30105.0,33644105.0,37488731.0,15889317583.0,27106842.0,4095308.0,296758.0,f-results,FSGNJ.D_V0,FSGNJ.D_V0,FSGNJ.D_V0_FSGNJ.D_V0-10
64,9891.15,2573.0,0.0,0.0,15859311199.0,15824452595.0,3849464.0,333445.0,28282726.0,19786146.0,15742651007.0,20468753.0,3747276.0,354282.0,f-results,FSGNJN.D_V0,FCVT.D.S_V0,FSGNJN.D_V0_FCVT.D.S_V0-10
65,9956.63,660.0,0.0,0.0,15938808402.0,15920890258.0,1408046.0,138566.0,16191339.0,10555224.0,15892378584.0,12675114.0,1951107.0,120122.0,f-results,FSGNJN.D_V0,FCVT.S.D_V0,FSGNJN.D_V0_FCVT.S.D_V0-10
66,10003.68,5.0,0.0,0.0,16005743457.0,31947873981.0,550749.0,7042.0,21238391.0,5477474.0,5205993.0,4468734.0,940573.0,39302.0,f-results,FSGNJN.D_V0,FMAX.D_V0,FSGNJN.D_V0_FMAX.D_V0-10
67,10007.43,12.0,0.0,0.0,16011790412.0,16008629112.0,558542.0,9134.0,4824344.0,5122856.0,15998143209.0,4005443.0,830493.0,38905.0,f-results,FSGNJN.D_V0,FSGNJ.D_V0,FSGNJN.D_V0_FSGNJ.D_V0-10
68,9957.07,574.0,0.0,0.0,15938753418.0,15921108313.0,1299478.0,120945.0,16049695.0,9758629.0,15895141205.0,12679223.0,1818021.0,115694.0,f-results,FSGNJN.D_V0,FSGNJN.D_V0,FSGNJN.D_V0_FSGNJN.D_V0-10
69,9969.09,518.0,0.0,0.0,15957148673.0,15942100299.0,1220828.0,115018.0,13655960.0,9387016.0,15917973623.0,10761807.0,1614538.0,101531.0,f-results,FSGNJX.D_V0,FCVT.D.S_V0,FSGNJX.D_V0_FCVT.D.S_V0-10
70,9871.05,3049.0,0.0,0.0,15833047210.0,15793565226.0,4457844.0,396123.0,29683315.0,23798607.0,15700036457.0,20610690.0,4500572.0,458745.0,f-results,FSGNJX.D_V0,FCVT.S.D_V0,FSGNJX.D_V0_FCVT.S.D_V0-10
71,10004.01,0.0,0.0,0.0,16006285760.0,15995649087.0,505935.0,2895.0,4352820.0,7984179524.0,16001467963.0,3642167.0,7980067092.0,36812.0,f-results,FSGNJX.D_V0,FMADD.D_V0,FSGNJX.D_V0_FMADD.D_V0-10
72,9888.22,2586.0,0.0,0.0,15854693538.0,31494478895.0,3858714.0,343307.0,41627339.0,21647144.0,26907106.0,18042311.0,3538648.0,391811.0,f-results,FSUB.D_V0,FSUB.D_V0,FSUB.D_V0_FSUB.D_V0-10
73,10003.88,2.0,0.0,0.0,16006080474.0,15995130067.0,532752.0,4133.0,5626403.0,11983254.0,15999523514.0,4855309.0,613307.0,38398.0,f-results,FADD.D_V0,FMADD.D_V0,FADD.D_V0_FMADD.D_V0-10
74,10004.01,0.0,0.0,0.0,16006284022.0,28414366556.0,502370.0,2525.0,4637030.0,1786568754.0,28571633.0,3709249.0,1782697671.0,35612.0,f-results,FADD.D_V0,FMAX.D_V0,FADD.D_V0_FMAX.D_V0-10
75,9997.83,9.0,0.0,0.0,15996502233.0,31929471162.0,545628.0,10011.0,22113844.0,4442255.0,3610952.0,5285292.0,719516.0,40951.0,f-results,FADD.D_V0,FMIN.D_V0,FADD.D_V0_FMIN.D_V0-10
76,10002.64,17.0,0.0,0.0,16004068489.0,3614790845.0,3478658.0,29970.0,25359847.0,14145605339.0,28231284668.0,27454169.0,4852237.0,322392.0,f-results,FDIV.D_V0,FMUL.D_V0,FDIV.D_V0_FMUL.D_V0-10
77,10004.02,0.0,0.0,0.0,16006302037.0,15996134447.0,500715.0,2060.0,4223254.0,7984110686.0,16001823611.0,3537390.0,7980300824.0,35914.0,f-results,FMUL.D_V0,FMADD.D_V0,FMUL.D_V0_FMADD.D_V0-10
78,10002.76,11.0,0.0,0.0,16004363026.0,28408372033.0,555076.0,8342.0,5405886.0,1786660348.0,28980342.0,4313813.0,1782357949.0,39996.0,f-results,FMUL.D_V0,FMAX.D_V0,FMUL.D_V0_FMAX.D_V0-10
79,10003.91,2.0,0.0,0.0,16006123993.0,28413633884.0,503578.0,3594.0,4563426.0,1786827421.0,28769174.0,3604089.0,1782788400.0,35534.0,f-results,FMUL.D_V0,FMIN.D_V0,FMUL.D_V0_FMIN.D_V0-10
80,9973.4,464.0,0.0,0.0,15962976136.0,31824270819.0,1152978.0,105661.0,29223141.0,8899423.0,9086083.0,10370189.0,1577013.0,90473.0,f-results,FMUL.D_V0,FMUL.D_V0,FMUL.D_V0_FMUL.D_V0-10
81,10003.86,2.0,0.0,0.0,16006029348.0,28412746402.0,539895.0,4258.0,4923757.0,1786792798.0,28772995.0,3951900.0,1782559531.0,39917.0,f-results,FMUL.D_V0,FSGNJ.D_V0,FMUL.D_V0_FSGNJ.D_V0-10
82,10003.97,0.0,0.0,0.0,16006224757.0,28414427030.0,504021.0,2670.0,4470606.0,1786643840.0,28704522.0,3548570.0,1782843053.0,36562.0,f-results,FMUL.D_V0,FSGNJN.D_V0,FMUL.D_V0_FSGNJN.D_V0-10
83,9970.18,487.0,0.0,0.0,15958322494.0,31812110597.0,1188998.0,111330.0,29708891.0,9254555.0,9971333.0,10762620.0,1728080.0,98542.0,f-results,FMUL.D_V0,FSGNJX.D_V0,FMUL.D_V0_FSGNJX.D_V0-10
84,10003.97,0.0,0.0,0.0,16006208952.0,31951103127.0,517942.0,4557.0,21563157.0,4222788.0,3071648.0,4825304.0,869747.0,36485.0,f-results,FMUL.D_V0,FSUB.D_V0,FMUL.D_V0_FSUB.D_V0-10
85,10003.5,6.0,0.0,0.0,16005498362.0,25573282435.0,550417.0,7603.0,5203410.0,3206270786.0,26785380.0,4179999.0,3201991213.0,40002.0,f-results,FNMADD.D_V0,FCVT.D.S_V0,FNMADD.D_V0_FCVT.D.S_V0-10
86,10003.99,0.0,0.0,0.0,16006264901.0,25576039281.0,503929.0,2914.0,4417030.0,3206609211.0,26421045.0,3507306.0,3202517594.0,35695.0,f-results,FNMADD.D_V0,FCVT.S.D_V0,FNMADD.D_V0_FCVT.S.D_V0-10
87,10003.97,0.0,0.0,0.0,16006216431.0,3561172366.0,518084.0,4869.0,4703931.0,12442489646.0,28434582903.0,5033506.0,931704.0,37674.0,f-results,FNMADD.D_V0,FDIV.D_V0,FNMADD.D_V0_FDIV.D_V0-10
88,9904.99,2243.0,0.0,0.0,15877295251.0,15836515078.0,3425343.0,304914.0,24245773.0,27998368.0,15784706527.0,17496537.0,3599256.0,317226.0,f-results,FNMADD.D_V0,FMADD.D_V0,FNMADD.D_V0_FMADD.D_V0-10
89,10003.84,2.0,0.0,0.0,16006008365.0,15994845928.0,521874.0,5663.0,5735991.0,12048450.0,15999112336.0,4912051.0,886297.0,36841.0,f-results,FNMADD.D_V0,FMAX.D_V0,FNMADD.D_V0_FMAX.D_V0-10
90,10004.01,0.0,0.0,0.0,16006300205.0,15995761458.0,504724.0,2854.0,4321077.0,7984077023.0,16001594372.0,3601646.0,7980078436.0,36777.0,f-results,FNMADD.D_V0,FMIN.D_V0,FNMADD.D_V0_FMIN.D_V0-10
91,10003.98,0.0,0.0,0.0,16006230348.0,15995814970.0,515449.0,3764.0,5146704.0,11850908.0,15999974802.0,4378630.0,841712.0,36846.0,f-results,FNMADD.D_V0,FMSUB.D_V0,FNMADD.D_V0_FMSUB.D_V0-10
92,10003.02,19.0,0.0,0.0,16004772961.0,15993008237.0,570319.0,12211.0,5176697.0,7982740526.0,15998518742.0,4342157.0,7978157369.0,39855.0,f-results,FNMADD.D_V0,FMUL.D_V0,FNMADD.D_V0_FMUL.D_V0-10
93,10007.6,8.0,0.0,0.0,16012076057.0,16000040410.0,526619.0,6731.0,6096963.0,12526600.0,16004609838.0,5272244.0,865748.0,37490.0,f-results,FNMADD.D_V0,FNMADD.D_V0,FNMADD.D_V0_FNMADD.D_V0-10
94,10003.51,9.0,0.0,0.0,16005481162.0,15994185121.0,551051.0,7806.0,5027160.0,7983222609.0,15999833157.0,4252728.0,7978957585.0,39357.0,f-results,FNMADD.D_V0,FNMSUB.D_V0,FNMADD.D_V0_FNMSUB.D_V0-10
95,10003.55,4.0,0.0,0.0,16005537188.0,15994501166.0,544345.0,5174.0,4768870.0,7983322551.0,16000231878.0,4010635.0,7978986692.0,39338.0,f-results,FNMADD.D_V0,FSGNJ.D_V0,FNMADD.D_V0_FSGNJ.D_V0-10
96,10003.98,0.0,0.0,0.0,16006243471.0,15995878235.0,499602.0,2305.0,4304282.0,7984074682.0,16001722219.0,3607306.0,7980138229.0,35612.0,f-results,FNMADD.D_V0,FSGNJN.D_V0,FNMADD.D_V0_FSGNJN.D_V0-10
97,9966.45,520.0,0.0,0.0,15952928198.0,15930552819.0,1219052.0,106265.0,13413976.0,16894137.0,15921970236.0,10696082.0,1667275.0,105958.0,f-results,FNMADD.D_V0,FSGNJX.D_V0,FNMADD.D_V0_FSGNJX.D_V0-10
98,10007.64,2.0,0.0,0.0,16012067460.0,31962689102.0,542947.0,4959.0,20705943.0,5071880.0,4780514.0,3980884.0,800135.0,39267.0,f-results,FSGNJX.D_V0,FMAX.D_V0,FSGNJX.D_V0_FMAX.D_V0-10
99,10003.98,0.0,0.0,0.0,16006238119.0,31952811885.0,499751.0,1979.0,20104662.0,4916701.0,4440823.0,3466512.0,882106.0,34568.0,f-results,FSGNJX.D_V0,FMIN.D_V0,FSGNJX.D_V0_FMIN.D_V0-10
100,10003.79,4.0,0.0,0.0,16005931159.0,16002946901.0,542956.0,5012.0,4781851.0,4978728.0,15992532961.0,3984386.0,782272.0,40097.0,f-results,FSGNJX.D_V0,FSGNJ.D_V0,FSGNJX.D_V0_FSGNJ.D_V0-10
101,9890.5,2595.0,0.0,0.0,15858948930.0,15824615719.0,3873385.0,325080.0,26340204.0,20884476.0,15744271230.0,18338799.0,3844231.0,376458.0,f-results,FSGNJX.D_V0,FSGNJN.D_V0,FSGNJX.D_V0_FSGNJN.D_V0-10
102,10003.03,8.0,0.0,0.0,16004721464.0,16001147921.0,543610.0,7800.0,6114761.0,4255428.0,15989442548.0,5242750.0,748072.0,39498.0,f-results,FSGNJX.D_V0,FSGNJX.D_V0,FSGNJX.D_V0_FSGNJX.D_V0-10
103,9953.04,683.0,0.0,0.0,15933589646.0,31745895996.0,1437713.0,150418.0,33301773.0,10612410.0,11877951.0,13414651.0,1859884.0,124237.0,f-results,FSGNJX.D_V0,FSUB.D_V0,FSGNJX.D_V0_FSUB.D_V0-10
104,10003.84,2.0,0.0,0.0,16006017918.0,3561195135.0,533962.0,4491.0,4978557.0,14161735713.0,28433653679.0,5424403.0,780560.0,38537.0,f-results,FSQRT.D_V0,FCVT.D.S_V0,FSQRT.D_V0_FCVT.D.S_V0-10
105,10004.02,0.0,0.0,0.0,16006314204.0,3561209798.0,502882.0,2679.0,3274123.0,14163798422.0,28437914443.0,3607227.0,7008996.0,35772.0,f-results,FSQRT.D_V0,FCVT.S.D_V0,FSQRT.D_V0_FCVT.S.D_V0-10
106,10002.71,10.0,0.0,0.0,16004203202.0,1783750111.0,544356.0,8293.0,5382505.0,14217285630.0,30206527016.0,5803167.0,918376.0,39440.0,f-results,FSQRT.D_V0,FDIV.D_V0,FSQRT.D_V0_FDIV.D_V0-10
