counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10002.99,msec,task-clock,10002990627,100.00,1.000,CPUs utilized
13,,context-switches,10002990669,100.00,1.300,/sec
0,,cpu-migrations,10002990085,100.00,0.000,/sec
0,,page-faults,10002989586,100.00,0.000,/sec
16004653904,,cycles,10002973253,100.00,1.600,GHz
31961112527,,instructions,10002968379,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
557945,,branches,10002966462,100.00,55.778,K/sec
8701,,branch-misses,10002959921,100.00,1.56,of all branches
13449959,,stalled-cycles-frontend,10002955962,100.00,0.08,frontend cycles idle
5593812,,stalled-cycles-backend,10002949129,100.00,0.03,backend cycles idle
4922450,,eu_stall,10002942295,100.00,492.098,K/sec
4479512,,if_stall,10002932378,100.00,447.817,K/sec
1148101,,id_stall,10002919421,100.00,114.776,K/sec
39024,,ib_stall,10002905129,100.00,3.901,K/sec
