counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
9969.73,msec,task-clock,9969729761,100.00,0.997,CPUs utilized
466,,context-switches,9969726928,100.00,46.741,/sec
0,,cpu-migrations,9969725928,100.00,0.000,/sec
0,,page-faults,9969724886,100.00,0.000,/sec
15957333340,,cycles,9974674599,100.00,1.601,GHz
16530914591,,instructions,9974656724,100.00,1.04,insn per cycle
,,,,0.00,stalled cycles per insn
1157918,,branches,9974653807,100.00,116.143,K/sec
99944,,branch-misses,9974643891,100.00,8.63,of all branches
13116232,,stalled-cycles-frontend,9974634599,100.00,0.08,frontend cycles idle
9095703,,stalled-cycles-backend,9974625100,100.00,0.06,backend cycles idle
9700346,,eu_stall,9974612225,100.00,972.980,K/sec
10744417,,if_stall,9974598891,100.00,1.078,M/sec
1578134,,id_stall,9974583599,100.00,158.293,K/sec
91950,,ib_stall,9974565849,100.00,9.223,K/sec
