counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10002.97,msec,task-clock,10002974295,100.00,1.000,CPUs utilized
17,,context-switches,10002972545,100.00,1.699,/sec
0,,cpu-migrations,10002973671,100.00,0.000,/sec
0,,page-faults,10002974629,100.00,0.000,/sec
16004608058,,cycles,10002980794,100.00,1.600,GHz
26634887629,,instructions,10002970336,100.00,1.66,insn per cycle
,,,,0.10,stalled cycles per insn
542075,,branches,10002969002,100.00,54.191,K/sec
12415,,branch-misses,10002961920,100.00,2.29,of all branches
2677859677,,stalled-cycles-frontend,10002956253,100.00,16.73,frontend cycles idle
4865926,,stalled-cycles-backend,10002950086,100.00,0.03,backend cycles idle
3853343,,eu_stall,10002941294,100.00,385.220,K/sec
5350017,,if_stall,10002928544,100.00,534.843,K/sec
1333576,,id_stall,10002914378,100.00,133.318,K/sec
38467,,ib_stall,10002898419,100.00,3.846,K/sec
