counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.69,msec,task-clock,10003686839,100.00,1.000,CPUs utilized
6,,context-switches,10003688630,100.00,0.600,/sec
0,,cpu-migrations,10003691089,100.00,0.000,/sec
0,,page-faults,10003691297,100.00,0.000,/sec
16005750519,,cycles,10003627584,100.00,1.600,GHz
16593469227,,instructions,10003620334,100.00,1.04,insn per cycle
,,,,0.00,stalled cycles per insn
547917,,branches,10003618209,100.00,54.772,K/sec
6925,,branch-misses,10003615084,100.00,1.26,of all branches
5077250,,stalled-cycles-frontend,10003609501,100.00,0.03,frontend cycles idle
4980203,,stalled-cycles-backend,10003603501,100.00,0.03,backend cycles idle
4593497,,eu_stall,10003596085,100.00,459.180,K/sec
4286596,,if_stall,10003586085,100.00,428.502,K/sec
805392,,id_stall,10003572835,100.00,80.510,K/sec
40962,,ib_stall,10003557669,100.00,4.095,K/sec
