counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
9953.42,msec,task-clock,9953418843,100.00,0.995,CPUs utilized
725,,context-switches,9953415425,100.00,72.839,/sec
1,,cpu-migrations,9953414842,100.00,0.100,/sec
0,,page-faults,9953414174,100.00,0.000,/sec
15934737712,,cycles,9961275888,100.00,1.601,GHz
17134317309,,instructions,9961259346,100.00,1.08,insn per cycle
,,,,0.00,stalled cycles per insn
1490116,,branches,9961256304,100.00,149.709,K/sec
151946,,branch-misses,9961248679,100.00,10.20,of all branches
16093049,,stalled-cycles-frontend,9961240471,100.00,0.10,frontend cycles idle
11171727,,stalled-cycles-backend,9961231846,100.00,0.07,backend cycles idle
12652415,,eu_stall,9961219846,100.00,1.271,M/sec
12750940,,if_stall,9961206763,100.00,1.281,M/sec
2079707,,id_stall,9961192471,100.00,208.944,K/sec
127163,,ib_stall,9961176721,100.00,12.776,K/sec
