counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.49,msec,task-clock,10003486462,100.00,1.000,CPUs utilized
4,,context-switches,10003486171,100.00,0.400,/sec
0,,cpu-migrations,10003486254,100.00,0.000,/sec
0,,page-faults,10003485628,100.00,0.000,/sec
16005433982,,cycles,10003432171,100.00,1.600,GHz
16592935793,,instructions,10003423462,100.00,1.04,insn per cycle
,,,,0.00,stalled cycles per insn
552673,,branches,10003420421,100.00,55.248,K/sec
6519,,branch-misses,10003415129,100.00,1.18,of all branches
5013305,,stalled-cycles-frontend,10003409378,100.00,0.03,frontend cycles idle
5215295,,stalled-cycles-backend,10003400545,100.00,0.03,backend cycles idle
4954870,,eu_stall,10003390254,100.00,495.314,K/sec
4232836,,if_stall,10003378254,100.00,423.136,K/sec
900333,,id_stall,10003363671,100.00,90.002,K/sec
40452,,ib_stall,10003347587,100.00,4.044,K/sec
